jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,bestval_rw,cost_invite,time_invite,bestgraph_invite,hit_invite,miss_invite,fa_invite,cr_invite,bestval_invite,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_fe,time_fe,bestgraph_fe,hit_fe,miss_fe,fa_fe,cr_fe,bestval_fe
0.9,0.909090909,15,4,0.3,30,76,3,0.7,76,18,00:00.0,15!1pumf7y64eov6f7hre6mfll4b6icdhzrlhoc4si0ej46,18,12,6,69,-30.17661299,21,00:17.1,15!1pul9s1nv8zcouoht7s748wrg76tg4uck63q96huk08y,14,16,5,70,-28.72281214,22,00:19.3,15!1x4izuxtt4rp8h1pubafvotbmsltqbiegro1bbye0o5e,13,17,5,70,-30.86582769,27,00:00.0,15!22oakek9rih88lcp9nbda3jy6tljn5mj6vi8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,78,3,0.7,78,22,00:00.0,15!2108omvrab5ar7g16a997dbbg8go93rw08l1jmx4wmbo,17,13,9,66,-31.54897709,18,00:18.8,15!1m85ekm162wlrje8ttusskwyvh5ofsb6f5leix3e2epw,17,13,5,70,-30.77927525,18,00:13.5,15!1m85ekm162wlrje8ttusskwyvh5ofsb6f5leix3e2epw,17,13,5,70,-32.67408345,27,00:00.0,15!ti4fanmzt4rr6ad427ywkt97pdj3zp8hd32f4,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,79,3,0.7,79,16,00:00.0,15!2zftts3fvq49eoi48g4g9z8fnztkgboi0z3thb8mexp2,21,9,7,68,-33.65080403,18,00:19.0,15!2zftts3fvq49eoi48g4g9z8fnvzampvthjy0ixpodul2,19,11,7,68,-33.37171655,15,00:12.6,15!2zftts3fvq43i160z1fvozflpndxahscr3uuf2owa1w6,21,9,6,69,-36.17830146,27,00:00.0,15!15fwi96aim7bnlmzguyubasvlrc5yzcdkye7xy96o,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,80,3,0.7,80,15,00:00.0,15!ejx17bsd7vwyhlhm57dkoibjx7wgistu95zdnnkjr50,20,10,5,70,-31.25674236,16,00:19.0,15!ejx17bsd7vwy2n6v35j77z50niya5xed5o5gllfyxb8,19,11,5,70,-31.0352297,15,00:11.7,15!ejx17bsd7vwyhlhm57dkoibjx7wgistu95zdnnkjr50,20,10,5,70,-33.71762867,27,00:00.0,15!15fwi96aim7bnlmzguywo9nye257m2tli90nyj5ds,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,81,3,0.7,81,22,00:00.0,15!t424ehck7dwimwd9wmo8yh88t4l77fsevm3c88ywnb8,17,13,9,66,-30.54103856,21,00:16.8,15!t41u1j1fvsicb7v6zx4x28acgcti204bhesnxp46w3o,16,14,7,68,-29.40065307,20,00:13.2,15!t41u1j11d2gdh1l3rzzsb7bh0s876olvmbum4zyvvno,16,14,6,69,-32.6630805,27,00:00.0,15!15fwi95pihkizvilqmpk51s0z1oqealdb6ysao35s,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,83,3,0.7,83,17,00:00.0,15!10fzi3ayl6x088c8dx3dlg5a6f3l8e9nrkaiumel8vt4,19,11,6,69,-28.28967783,15,00:28.0,15!7c8lq3aplugbhwvlu68q2cx5rl1gcfkvqeqpxzq0em8,16,14,1,74,-25.95160015,13,00:16.4,15!7c8lq3aqn798pho7me6u6zn00olgyl0o3z60h60sr28,19,11,2,73,-31.67731251,27,00:00.0,15!er0r56vqicqzyugg5xcaymg5nsivc15a89tz4,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,84,3,0.7,84,20,00:00.0,15!87jiqen7xpyua8nm8ocfapcudqpqrlxfhy2ayalm1u,18,12,8,67,-31.11243116,19,00:18.7,15!87jiqen7xpyua8ng92o5mhqi5u9fdd262jrbw0hrdu,17,13,6,69,-30.44743788,20,00:12.0,15!87jiqen7xpyua8nm8ocfapcudqpqrlxfhy2ayalm1u,18,12,8,67,-32.07350327,27,00:00.0,15!ti3uaj075end8ha6zmcyjjwm5wcp5u3wsh534,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,88,3,0.7,88,19,00:00.0,15!2fdo7fz8ktggwqr48cwbpfbymsghxpppk92req93ak9g,20,10,9,66,-32.86417787,20,00:17.8,15!2fdo7fz8ktggwqq2dvfd11ipdkk3hdw7oz74tnaeisr8,19,11,9,66,-32.71586666,18,00:12.3,15!2fdo7fz8ktdueddo1tz6ddq0j9ld9bid3hiji0ixiz9w,20,10,8,67,-34.72496818,27,00:00.0,15!boe3k5tsudmz6tlpt39jdl6jmmtkrgvearwlpfk,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,90,3,0.7,90,19,00:00.0,15!m1pn1hcf0rsn6ikofqad61qgayeb38lws8tgmo97x4,18,12,7,68,-27.01481244,20,00:17.6,15!m1pn1hcf0rsn6ikofqad3cmlxhkidy07fqa3o4vhvs,16,14,6,69,-26.43036847,15,00:14.4,15!m1pn1hcf0rstq09e16mqzbbhz47964fwlu07igcll8,19,11,4,71,-30.05481194,27,00:00.0,15!1q5t4ds7pzw7qhw8s6ep5fq4cmsyu7we83fw17a4g,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,92,3,0.7,92,17,00:00.0,15!2twawix78ortt8mmal66p4axewmt5kiey74bfccp109u,19,11,6,69,-26.29043034,16,00:20.3,15!2twar68bw2bxsj8msv12ysmthwi7lwpf4h1ibsq0zllu,17,13,3,72,-24.81014616,14,00:13.1,15!2twar6m9euarhfc1wsu9px1fk0r6zh0bthm74m4fbleq,19,11,3,72,-27.98822193,27,00:00.0,15!7h4s8oa0nthsa5oqx333e4nm6mv3k74,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,93,3,0.7,93,18,00:00.0,15!24ehaggoj7icmzpd26vn54btmw40w45kmam8jxwfme4m,17,13,5,70,-23.64231222,16,00:32.5,15!24ehaggoj7fq4m7phq2n3jguihnaeeo8ofisyx8r00zq,17,13,3,72,-22.13539333,16,00:12.1,15!24ehaggoj7fq4m7phq2n3jguihnaeeo8ofjhwv7lxsli,17,13,3,72,-24.9355663,27,00:00.0,15!62lhm1qepzq1kdq5jfev4,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,94,3,0.7,94,19,00:00.0,15!1u2j8vf4ydlm5itdo8oowj64xafevo1iiuu4iqfx4g76,19,11,8,67,-31.86980119,18,00:16.2,15!1tyfwnhsziwwwvyg3ebexwyb6nyc10hxr7mr9ao12hvm,19,11,7,68,-31.81931227,18,00:12.1,15!1tyfwnhsziwwwvyg3ebexwyb6nyc10hxr7mr9ao12hvm,19,11,7,68,-34.46479598,27,00:00.0,15!gdcvpbveqsyjfqgp2osmmg3zea87h8cn2as3qp0lxc,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,96,3,0.7,96,20,00:00.0,15!878apz9uuy8nlj5pvrubgpjtwio9s90tzoluusp9vdg,17,13,7,68,-30.20638566,22,00:17.4,15!8775a2rlp8q6105ud6b9kn91lqeb24yk57wkt4brrpw,15,15,7,68,-29.78580606,21,00:12.8,15!8775a2rlp8q6105ud6b9ksn9puco41wg37i3uorv0no,16,14,7,68,-31.08473351,28,00:00.0,15!io2n3n2jvbhni77dmyg4pnre28lq9tv2pds,2,28,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,97,3,0.7,97,20,00:00.0,15!f8opgzmv9jn6jg425crc1flzlsbywo97cdv5b1qg5xc,16,14,6,69,-27.9673287,20,00:15.8,15!f8opgzmv9jn6jg425crc1flzlsbywo97cdv5b1qg5xc,16,14,6,69,-27.9673287,20,00:11.8,15!f8opgzmv9jn6jg425crc1flzlsbywo97cdv5b1qg5xc,16,14,6,69,-29.42143778,27,00:00.0,15!io2n3n2jvbjjpfy0dydk60z0ufwd5yxb6rk,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,98,3,0.7,98,22,00:00.0,15!7r4q1lkxwyq39666748ngxrzieawryvma8xr4najgg6,17,13,9,66,-30.54076033,20,00:21.8,15!7apxd1fai6yhvui6xvc0cyg133vdhepu17cgp62c8hw,15,15,5,70,-28.60725755,19,00:21.4,15!7apxd1fai6yhvui6xvc0cyg12ml6tjvf4hl2oyawqh0,15,15,4,71,-30.69987185,27,00:00.0,15!ti3uaj075jyyx7ufkjjt07yt4iagzrlo19qm8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,99,3,0.7,99,19,00:00.0,15!20s9rnwlwkkm7ddkun5lyho0pcfb4okml4kmf41p4r9e,18,12,7,68,-28.28682841,19,48:53.1,15!20s9rnwlwkkm7ddkub69vfov4tyju5rdxj3szd59hb7m,16,14,5,70,-26.86941578,18,00:12.7,15!20s9rnwlwkkm7ddkun5dfkfrgarganb8q48dz6tontaa,17,13,5,70,-30.4663575,27,00:00.0,15!22oakek9m6vqls9w9k1fiodk8n7ur8xg4zcw,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,100,3,0.7,100,16,00:00.0,15!1n4w413c61hv5jf6hb883kuxlmalwf7qir24iv9x4dvo,18,12,4,71,-27.10705389,16,00:18.3,15!1n4w413c61hv5jf6hb883kuxlmalwf7qir24iv9x4dvo,18,12,4,71,-27.10705389,15,00:13.5,15!1n4w413c61hjc8qzyhv2xl99oxfbkr1loy3j77so40n8,18,12,3,72,-29.77686356,27,00:00.0,15!tj56ft7ha7qt1vz373zkvp4i1w56u5l0m3nk0,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,101,3,0.7,101,15,00:00.0,15!1m8ntculs0sn903olvqiuvqj1welq7xj23tdv1fc9z40,19,11,4,71,-27.46715097,13,00:19.7,15!1m8nt9xpmnsdxwxizk6wo5w5bialtaswbotxyqummbk0,19,11,2,73,-26.99990863,14,00:13.6,15!1m8ntculs0sn903olvqiuvl4tsand60l65tsbzuw6q68,19,11,3,72,-29.23580136,27,00:00.0,15!1k07xax77n5q41cb8fg7vp3y9qoplw1gtngg,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,102,3,0.7,102,21,00:00.0,15!4mcai26gcdm8jdynhelrmn59arg28wmc5koebkgwhy,17,13,8,67,-31.75688316,20,00:23.1,15!4mcai22azshfeuq9q4z01t72c8iu64smbvb1o486ti,17,13,7,68,-31.55198862,20,00:15.0,15!4mcai22azshfeuq9q4z01t72c8iu64smbvb1o486ti,17,13,7,68,-32.91782525,27,00:00.0,15!ti3ub9l45tbpb1wo3d4jxkt4yr58w8shfrbwi,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,103,3,0.7,103,22,00:00.0,15!tdha6te4qohum2fuuswmaxyxodzyah77gfkam4uf75w,17,13,9,66,-32.20583227,22,00:18.1,15!tdha6te4qohum2fuuswmaxyxodzyah77gfkam4uf75w,17,13,9,66,-32.20583227,22,00:21.0,15!tdha6telc26r987qr3ote1yx2hspugmg9scvmu4zhms,17,13,9,66,-33.01356087,27,00:00.0,15!d40o4j5vw9pafye3nx3pfqygqqxwe5gybb01s4,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,104,3,0.7,104,15,00:00.0,15!tcqxlnkgdv5haytvwmnr8ways5vyncf5ucn4jmeultu,20,10,5,70,-30.32087509,14,00:18.8,15!t4k95swiohf6qks7eiyo0uzkuaa5bnd41oee10lv1tu,19,11,3,72,-29.10851006,13,00:14.2,15!t4k95swiohr018yq7w3u0gnhj5kgzthxumzpohuvf2a,20,10,3,72,-30.79530429,27,00:00.0,15!1y2v909ofbf2a,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,105,3,0.7,105,20,00:00.0,15!12777sp4hu5k5eriens70ndhixn2ld5helucd48sb570,19,11,9,66,-33.06674228,20,00:16.6,15!10dps9vt076cb90kuhwtgals69dhh9wflj7ds5klp1xo,18,12,8,67,-32.74484175,17,00:13.3,15!10dps9vt076cb90l4xndxolulei3915711oe31p37nd8,19,11,6,69,-33.29747803,27,00:00.0,15!l1lsmojh22ybva380if4saldow8xlbrhfk,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,106,3,0.7,106,20,00:00.0,15!yk76y164holx013w14vdzameg0z2lu8tvv067ut3v28,16,14,6,69,-24.72462084,19,00:18.1,15!yk76y157avwuj0u0z2mjg6h4w15we3owi45vydszkzk,15,15,4,71,-22.33116619,19,00:19.8,15!yk76y157avwuj0u0z2mjg6h4w15we3owi45vydszkzk,15,15,4,71,-26.90163998,27,00:00.0,15!d40o4p2j8cyp4iuu0ge4onctamufv7h8r3v668,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,108,3,0.7,108,18,00:00.0,15!tk49torjpcp3c1m1pgmf5ghsi3ev77op1ysuv7e1cua,19,11,7,68,-30.62278152,18,00:27.2,15!tk49torj6ojhwqi0geffb3z2k09x4r9lbe7l7wzg20y,18,12,6,69,-30.61403702,17,00:15.1,15!tk49torj6omg8ejn5qppt0e1q83i1pc7z5yr9jv2beq,19,11,6,69,-31.56259857,27,00:00.0,15!d40o4j5vyde9dvoqkaa6n6hdpli9l6ze8hx9ts,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,109,3,0.7,109,20,00:00.0,15!1nmk365n38a97hjo9nvaoh73uqdu3a2c0x2fnm86b11e,17,13,7,68,-26.42824949,22,00:39.7,15!1nkrmkosn4ylmq1humbwu1o4tu124eiwytv1tmdg9a82,14,16,6,69,-24.83946468,20,00:15.9,15!1exoouieu9rlzedqbvg7bgffeuv7lfogazjf94oqk1u,16,14,6,69,-29.71454849,27,00:00.0,15!d40o4j6aukgchsnaqsz1xydc9x1o42c29ib474,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,110,3,0.7,110,18,00:00.0,15!2fbegmgswbvhhzxnru19nnkxu75vt6lxwjy5450zm70g,19,11,7,68,-27.4831474,21,00:36.5,15!1m7nk9951rv8gynlewys92e6z226ap55z235sc5vgef4,14,16,5,70,-25.54875135,19,00:14.9,15!2fbegmgswbq8h96res3lqyeyv4hgk0td36pujtihab5s,17,13,6,69,-29.30356922,27,00:00.0,15!d40o4j5vw9um1jgivbehpmhi8g78ycijbeopa8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,111,3,0.7,111,17,00:00.0,15!2h5eb5wod5pffj9z2u8yhev04aijecadg7tlom58xk5e,19,11,6,69,-25.59430732,22,00:21.1,15!1o1nesp0ilzog1d208m56i10gmq19wbtpl2anvi6ereq,14,16,6,69,-24.67161123,16,00:14.5,15!2h5eb5wod5pffj9z1ick8vq0my8hnnflpso8dd383hoi,19,11,5,70,-27.09812049,27,00:00.0,15!1thfitbhmz7u5qx9inkxpcirp2ltfd7pfbpv4hhhfy8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,112,3,0.7,112,17,00:00.0,15!ekoiiw3honv2rg1twmmz44edla4livy7tnyb757s1fq,19,11,6,69,-27.69717679,16,00:24.9,15!eko85xsffqoiinrqhgg63m291jism85r9b43m6oqyh0,16,14,2,73,-26.4055506,15,00:24.7,15!ekoiiw3hons4fs077acom7zeexze7jetbso58jmeqro,18,12,3,72,-30.0952522,27,00:00.0,15!ek4np0dxaktlm8cwsypb30h91xtmk469uypmdm6jri8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,114,3,0.7,114,21,00:00.0,15!7z0r8zl5lwrxq3pnh3wovu1ydd6c5uvo8k42w0flduo,16,14,7,68,-27.00682077,21,00:19.9,15!7z0r8mg7qzjpd7634ltcwzrjdu98sh4n5ai2pl3vsdc,15,15,6,69,-26.53447088,21,00:13.8,15!7z0r8mg7qzjpd7634ltcwzrjdu98sh4n5ai2pl3vsdc,15,15,6,69,-30.02685198,27,00:00.0,15!izqwa4hcanwjliu7wnvku9mdoi29kb8zrfm86z30g,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,116,3,0.7,116,18,00:00.0,15!18kxa3jrfmjpu4efe74efqwv8av0hyqupn4kb57lu0qs,18,12,6,69,-28.88661241,16,00:17.5,15!18kxa3jrfmjjxh2c4sftur419yb1sgvzu1p5emi2ahac,18,12,4,71,-28.65040739,16,00:23.5,15!18kxa3jrfmjjxh2c4sftur419yb1sgvzu1p5emi2ahac,18,12,4,71,-32.76136826,27,00:00.0,15!kpwm4mi7iboqbqf8x1siwv6zuwhngrg77hvi00e8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,117,3,0.7,117,18,00:00.0,15!bdt0g0kxb2d80k41h698wgau21t0qio43xm4uiin1fw,19,11,7,68,-29.77862109,18,00:17.6,15!bdt0d3ory23wvio83gzpmquubjn27ixnfj0xadqvpjg,18,12,6,69,-29.4208228,18,00:14.0,15!bdt0d3ory23wvio83gzpmquubjn27ixnfj0xadqvpjg,18,12,6,69,-30.40899954,27,00:00.0,15!izqwa4hcanwjliu7wnvki4n301t1p6xgw6bc3y1og,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,120,3,0.7,120,27,00:00.0,15!uzjcr5bxfh83rjdi019tfr8xu728j2f86smwpnrnxfk,14,16,11,64,-30.42106029,27,00:18.6,15!t61x8c0fsi09lsg8hdwgjz9js9d92yc62rjqe4n5hq8,13,17,10,65,-30.32172855,27,00:13.4,15!uzjcr5b08oj1aj3mxz4rb4kyj2vjwi7y4ijqyzi1bsw,13,17,10,65,-32.58132694,27,00:00.0,15!q81c92brsjekvwjolbdn7bt013nwnaylg6794w,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,121,3,0.7,121,19,00:00.0,15!krmryn4mmavy3b4pu2g2hadmh1jvevceknjjugz7k4,18,12,7,68,-27.25110078,18,00:19.9,15!krmrxtmis0cxw5q2gu56gqr696iiiurgybyw2awlqc,18,12,6,69,-26.85570848,17,00:14.9,15!krmryn4mmavy3b4pu2mgnqdi95p3fauy9am6oz5n9g,19,11,6,69,-29.25897336,27,00:00.0,15!gdxlly0190gyv1187ngp33l0qtoh7p14jkjbqnd9fk,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,122,3,0.7,122,20,00:00.0,15!20s1f4puvb9rwogz1181j5lnruw0phvmsiywfkilm87a,17,13,7,68,-27.36200758,20,00:20.9,15!20s1f4puvb9g3cebux8nuqznh7x18f8behlfis8dbyf8,16,14,6,69,-26.92234218,18,00:14.2,15!20s1f4puvb9rwmlotz2dy2olyk0ervf0hlbaux0qx7uu,17,13,5,70,-29.42949132,27,00:00.0,15!1m7mehb4oe0hli5ae0df7ui23gfxqd26w4ml5bluujgk,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,125,3,0.7,125,20,00:00.0,15!8polpg0jhlsc94jrhvtisfdp7kno2o7a2h3mqwyq0y,16,14,6,69,-23.72170437,19,00:17.7,15!8polpg0jhls8ik5n6l4cd76m1rk38muc5seh8mmm9u,16,14,5,70,-23.51261966,22,00:25.0,15!8p4j3z2t6prgojjnd8avps9gr0bpkqrystzalcwnpe,15,15,7,68,-25.76247274,28,00:00.0,15!if0znzuu35kuv73snqtxdfxx37vh1o8icx0ha0su8,2,28,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,126,3,0.7,126,17,00:00.0,15!20rrpi6xzt9pgrkbw1ygwl1vvdxzblw996opti2lisxw,18,12,5,70,-29.02982359,15,00:24.8,15!1m7w9ay613uv45yv3k7eg6apdn4nzkvfzqfr1tpl5khw,17,13,2,73,-27.70703203,14,00:14.3,15!1m7w9ay613uv45yv6806x8koe14uasmnx3du40zfpu6c,18,12,2,73,-29.37923142,28,00:00.0,15!97ihtzxf1ksffljwfntdgw9mgp8jbdyzn6m702nls,2,28,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,127,3,0.7,127,21,00:00.0,15!t3ru4loesgmkowmepr3o7x5zomeaenjtknisicscxea,18,12,9,66,-33.10869007,15,00:27.7,15!t3rrjczyh1kfzej1jptijm8keeamvbqnsw9if94nqxe,18,12,3,72,-31.95887636,19,00:12.7,15!t3ru4loesgmkowmepr3o7x5zodr6e48ro0dtmmppjiq,18,12,7,68,-33.87087264,27,00:00.0,15!t3qwdkrv7ua5dt6rw2rkr4b7lxq12s0as693ecx5p8g,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,129,3,0.7,129,19,00:00.0,15!2avsad4r8kocv1rbrpl0u7c5gyy8q22deewdtvr76c,17,13,6,69,-26.34841024,16,00:18.9,15!2avsad4r79f66biqpjywofvp3u425172zh1knc4vf8,17,13,3,72,-25.35265214,16,00:13.2,15!2avsad4r79f66biqpjywofvp3u425172zh1knc4vf8,17,13,3,72,-27.67117748,27,00:00.0,15!1udle55hoicsk56tgvdlg9jhhi26llkjfmbr4,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,130,3,0.7,130,27,00:00.0,15!2fdfjorlmzlq86foe8im3hcknxbuejfbzm8qxe46nfi8,15,15,12,63,-32.01761923,27,00:17.5,15!2fdfjorlmzlq86foe8im3hcknxbuejfbzm8qxe46nfi8,15,15,12,63,-32.01761923,25,00:13.8,15!2fdfjorlmzlq86fodwjijckbsl9cjdg6ffro5tm1slds,15,15,10,65,-33.51435096,27,00:00.0,15!7h4s8ohlhgq9ro2ep1g5kqnr1b1q03k,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,131,3,0.7,131,14,00:00.0,15!ax7j4ul0l4maeqyt02w71ihfvjy9qscwlxpg2672olg,20,10,4,71,-26.63393898,14,00:18.4,15!3n98booxepj25m17xvwg6kjbpn1lzoeym46fkypnkec,19,11,3,72,-25.94548501,12,00:12.8,15!7a8o37xkpru2uqgf8ihk1c3cikkqj3reg6koh6eg938,20,10,2,73,-29.73108253,27,00:00.0,15!3or6sa3i88h3kqxk7agqq9fw8zanh03c5uvi8,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,132,3,0.7,132,19,00:00.0,15!2fc6nju8embvwhf94ja0ngcwept1gtfld6370k0mmpuc,18,12,7,68,-27.44641107,19,00:27.8,15!2fbo8iukerhsqhm33pmq23rrn4c6sip7hfbqxn7gcoas,15,15,4,71,-24.71831379,17,00:23.2,15!2fc6nju8embvwhf91vh86e2xe7u9tp4qqtcc8o6ev210,17,13,4,71,-30.01075351,27,00:00.0,15!7h4s8oa0o1l44su5j4diqhxjoc4hmgw,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,133,3,0.7,133,23,00:00.0,15!1md9ktshbl9u5qyww882gj13g8hvkdj9yr526ek51n5u,16,14,9,66,-30.39290199,22,00:19.2,15!1md9ki4wq58sxeaaey1lpo95f4gmgzouf6y7b5di84ua,16,14,8,67,-30.37609758,20,00:13.1,15!1mb7wpttc5xhjfjg3t1fh7x6kx9c4bm8m7ejgnqlh4zm,17,13,7,68,-31.8089861,27,00:00.0,15!5h9cxmhstwemp56mxhr3pc,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,134,3,0.7,134,20,00:00.0,15!2fbwalf386p220mh2see6g2uxtnk8bs1svwvenfx5wqq,18,12,8,67,-30.18508896,21,00:18.9,15!1m85e87fdmzb2b8f7a51ueou8imgpjtsttskr0mlzrb6,15,15,6,69,-29.39489568,20,00:21.7,15!2fbwalf386p21t5c9vrv5bg4s8786laen4pi5uncz9c2,16,14,6,69,-33.50009682,27,00:00.0,15!2nssh2co48dn50gj9cgiu24w7zls,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,135,3,0.7,135,25,00:00.0,15!1pumzp4f1ghr1ppkr8dyydnltwznb3wt5afjo03rwmck,15,15,10,65,-31.11520523,24,00:17.6,15!1pumzp4f1ghr1ppkr8dyydm99zsx759gudjhysiql25g,15,15,9,66,-31.07457876,22,00:15.9,15!1pumzp4f1gci0y11005kybtrrcwl1o40tl1iag5nb6ec,15,15,7,68,-33.03638046,27,00:00.0,15!15fwi95pihkizy6ebiy6vkkohzme3hdc9yu6oasqo,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,136,3,0.7,136,22,00:00.0,15!i96cdfxrw1ycwtax4766sqqag4ep1egl1gqt47lyi4q,17,13,9,66,-31.17198619,21,00:17.1,15!i96cdfxrw1ycwtax4762jafmixnxk268ocbhp5sbf4a,17,13,8,67,-30.81890361,20,00:13.3,15!i96cdfxptdnsi91axbj95i0nfgegy0scd4xj6413fbe,17,13,7,68,-31.70696568,28,00:00.0,15!15fwi95pihkizvilj1vwwk8lgcbmxm4w9brdj37k0,2,28,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,137,3,0.7,137,21,00:00.0,15!1u1l46zg8ewp71vfah32q54ez5smknlji96kus6ogno,16,14,7,68,-26.6003433,23,00:20.7,15!1u10eadblwp6vd53k1qd9v47t618huht5hvgias2m38,14,16,7,68,-26.33387039,21,00:12.2,15!1u1l46zg8ewp71vfah32q54ez5smknlji96kus6ogno,16,14,7,68,-29.8432399,27,00:00.0,15!jkgwl01aqu14dfddy2ckiblt8dzn49tpsa2ypyxog,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,140,3,0.7,140,12,00:00.0,15!1exu58dik6fa89mi6hscqdsiu034fria4lh5gxjvlssk,22,8,4,71,-31.28627193,12,00:17.4,15!1exu58dik6fa89mi6hscqdsiu034fria4lh5gxjvlssk,22,8,4,71,-31.28627193,12,00:12.6,15!1exu58dik6fa89mi6hscqdsiu034fria4lh5gxjvlssk,22,8,4,71,-32.07114011,27,00:00.0,15!5bloqk8kx7t12r4g3q1mrljn1ts0,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,141,3,0.7,141,15,00:00.0,15!t4j6arnmwta0120w462ep3wl2jnhhaoc7e0s23tuupw,20,10,5,70,-31.00220262,13,00:17.1,15!t4j6arnmwsmdfpnuhfoabf3hc2wucpwphlzowri9bes,20,10,3,72,-30.74069389,13,00:12.5,15!t4j6arnmwsmdfpnuhfoabf3hc2wucpwphlzowri9bes,20,10,3,72,-31.35874982,27,00:00.0,15!1b96oq39gknyhcxfngvqizhrcsneqbhzb4,3,27,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,143,3,0.7,143,18,00:00.0,15!1n4o28obmoqkrkloafobmnme0jxk31hhea05mdo5soic,18,12,6,69,-29.3631039,17,00:19.2,15!1m7xch9nvv8yuhhsvsyehl0ndtn0yzupk0gw74t313pw,17,13,4,71,-28.65950153,18,00:16.2,15!1m8y6j8zvkx55n7ja0jpz8klth9aomyx4lil7jvkyxw4,17,13,5,70,-29.13402205,28,00:00.0,15!7ktkjdqz6m7u0is8bqfivygow,2,28,0,75,#NAME?
0.9,0.909090909,15,4,0.3,30,144,3,0.7,144,19,00:00.0,15!1m7xc5n3xpx924ti9971usoxfhq3s41orceeupokf2x2,19,11,8,67,-33.05700243,22,00:26.0,15!1m7wrfqht3f1jt4rxirsxqweiog8nuztjs0uyi4rsww2,16,14,8,67,-32.85596654,19,00:12.8,15!1m7xc5n3xpx924ti9971usoxfhq3s41orceeupokf2x2,19,11,8,67,-34.07916793,27,00:00.0,15!ti3uaj7oa6w1ihy0heibe59emcd5eyd9cqigy,3,27,0,75,#NAME?
